ID,Simbolo,Fecha,Apertura,Cierre,Maximo,Minimo,Volumen
MSFT_2022-08-29,MSFT,2022-08-29,260.42207206076966,258.3087158203125,256.96472277902944,258.91253188901453,20338500
NVDA_2022-08-29,NVDA,2022-08-29,16.312636248943015,15.776470184326172,15.74252352197563,15.995131024008542,496132000
PG_2022-08-29,PG,2022-08-29,130.42400140726699,129.5099639892578,128.89756059284414,129.15348995411838,5272100
TSLA_2022-08-29,TSLA,2022-08-29,287.739990234375,284.82000732421875,280.70001220703125,282.8299865722656,41864700
UNH_2022-08-29,UNH,2022-08-29,501.3558927737181,498.4111633300781,491.9195743982209,494.86430384186093,1594000
V_2022-08-29,V,2022-08-29,198.54774981489973,196.96099853515625,195.2963683428117,195.90965549586764,4476200
XOM_2022-08-29,XOM,2022-08-29,90.27223502028154,88.9922866821289,87.23234839269625,87.26790345506643,23059200
AAPL_2022-08-30,AAPL,2022-08-30,159.7293506019625,156.14291381835938,154.97363281420544,159.3068453614504,77906200
AMZN_2022-08-30,AMZN,2022-08-30,132.07000732421875,128.72999572753906,126.8499984741211,131.25,49203000
AVGO_2022-08-30,AVGO,2022-08-30,48.69993279779385,47.6166877746582,47.14652951884696,48.59931680753273,18282000
GOOGL_2022-08-30,GOOGL,2022-08-30,109.67136128172704,108.12306213378906,106.99161159149872,109.34383413206885,27513300
JPM_2022-08-30,JPM,2022-08-30,105.91486427548622,104.84270477294922,103.8805060451941,105.38336389269955,10745400
LLY_2022-08-30,LLY,2022-08-30,303.29383113077523,298.5009460449219,297.4995924705057,301.51473815308964,1980300
MA_2022-08-30,MA,2022-08-30,326.15070012933313,321.09637451171875,318.9022597850289,324.2210449801232,2618900
META_2022-08-30,META,2022-08-30,160.53859315412387,156.06980895996094,154.82848001713788,159.23768284651592,19567900
MSFT_2022-08-30,MSFT,2022-08-30,260.08121426548763,256.1076965332031,253.8579792613374,259.711155479428,22767100
NVDA_2022-08-30,NVDA,2022-08-30,16.01410353790401,15.443990707397461,15.158434390290923,15.935226643010983,530181000
PG_2022-08-30,PG,2022-08-30,130.16804325788937,128.12973022460938,127.88295021824003,130.16804325788937,5203700
TSLA_2022-08-30,TSLA,2022-08-30,288.4800109863281,277.70001220703125,272.6499938964844,287.8699951171875,50541800
UNH_2022-08-30,UNH,2022-08-30,499.65301202039,491.891357421875,490.9034645351499,499.01321298854333,2013400
V_2022-08-30,V,2022-08-30,198.98575773461613,196.03616333007812,194.8972123588696,198.50875508012496,3918200
XOM_2022-08-30,XOM,2022-08-30,87.65897471090976,85.605712890625,85.1701753814754,87.42787026911436,17086800
AAPL_2022-08-31,AAPL,2022-08-31,157.78382326299328,154.48233032226562,154.403721562595,157.51852057324083,87991100
AMZN_2022-08-31,AMZN,2022-08-31,130.58999633789062,126.7699966430664,126.73999786376953,129.4499969482422,53648700
AVGO_2022-08-31,AVGO,2022-08-31,47.97117414830689,46.932125091552734,46.69046383680133,47.97117414830689,32445000
GOOGL_2022-08-31,GOOGL,2022-08-31,110.01872187397939,107.408447265625,107.31911824820861,109.82022472533541,28627000
JPM_2022-08-31,JPM,2022-08-31,105.41084461445938,104.21955871582031,103.8621652556868,104.9068414620588,10738300
LLY_2022-08-31,LLY,2022-08-31,300.2314196305737,292.8525085449219,292.7358209409354,298.59814920101496,3183500
MA_2022-08-31,MA,2022-08-31,324.39733353920803,317.726806640625,317.6386534529758,321.5665370939071,3129000
META_2022-08-31,META,2022-08-31,166.6757022272474,161.7997589111328,161.01524575220782,165.91105457256884,40953000
MSFT_2022-08-31,MSFT,2022-08-31,260.13970413279804,254.6468963623047,254.51053542030976,258.464616362346,24791800
NVDA_2022-08-31,NVDA,2022-08-31,15.515875817701323,15.070568084716797,14.935777428871644,15.360117853461658,573710000
PG_2022-08-31,PG,2022-08-31,128.7695466020631,126.082275390625,126.00915075153362,128.33079876751484,8406900
TSLA_2022-08-31,TSLA,2022-08-31,281.25,275.6099853515625,271.80999755859375,280.6199951171875,52107300
UNH_2022-08-31,UNH,2022-08-31,495.8992325404141,488.5892028808594,488.42922438364,489.99099580050034,2891300
V_2022-08-31,V,2022-08-31,197.77866785251436,193.43702697753906,193.36887737155052,195.66625287508487,6559000
XOM_2022-08-31,XOM,2022-08-31,86.07681404776332,84.96574401855469,83.18803197182088,83.57913079216097,18340900
AAPL_2022-09-01,AAPL,2022-09-01,155.66143904544523,155.20945739746094,151.97673759886456,153.91243529158203,74229900
AMZN_2022-09-01,AMZN,2022-09-01,128.02000427246094,127.81999969482422,123.66000366210938,126.0,56636100
AVGO_2022-09-01,AVGO,2022-09-01,46.384862418416695,46.264503479003906,45.21416960393219,46.21372559421141,31930000
GOOGL_2022-09-01,GOOGL,2022-09-01,109.62172799554575,108.91705322265625,106.55490366400493,107.46800272981824,28360900
JPM_2022-09-01,JPM,2022-09-01,105.04431748058965,104.93435668945312,102.55177733231648,103.8163753702097,9979800
LLY_2022-09-01,LLY,2022-09-01,300.8050486895143,300.5328369140625,292.1428397961928,292.62893437156083,2939200
MA_2022-09-01,MA,2022-09-01,318.94135781946227,318.5887451171875,312.6724384520876,317.1782345229575,2493200
META_2022-09-01,META,2022-09-01,166.1990628623644,164.2129364013672,159.23769507162842,162.44528506331505,30145700
MSFT_2022-09-01,MSFT,2022-09-01,254.08200033825852,253.60476684570312,248.74499211600758,252.11469390871204,23263400
NVDA_2022-09-01,NVDA,2022-09-01,14.357678353574007,13.915366172790527,13.249401725179203,14.186943313242518,1178865000
PG_2022-09-01,PG,2022-09-01,127.74584181179017,127.63616180419922,125.00373004520289,125.98175660322782,7446500
TSLA_2022-09-01,TSLA,2022-09-01,277.5799865722656,277.1600036621094,266.1499938964844,272.5799865722656,54287000
UNH_2022-09-01,UNH,2022-09-01,493.2273459884104,492.98272705078125,484.6001643432617,488.5891756951909,2085300
V_2022-09-01,V,2022-09-01,195.11136322571073,194.8193359375,191.44141500097905,193.44674826738807,5608300
XOM_2022-09-01,XOM,2022-09-01,84.50356017127186,83.43693542480469,82.0325409761896,83.92580227467099,16423000
AAPL_2022-09-02,AAPL,2022-09-02,157.56762049105018,153.0968475341797,152.27147821715013,156.9682419408796,76957800
AMZN_2022-09-02,AMZN,2022-09-02,131.3800048828125,127.51000213623047,126.38999938964844,129.5,57429800
AVGO_2022-09-02,AVGO,2022-09-02,48.878578219434566,47.0364990234375,46.85596062718068,48.70838120714406,40426000
GOOGL_2022-09-02,GOOGL,2022-09-02,109.90955647633426,107.04122924804688,106.45565730411391,109.7606798148013,24160700
JPM_2022-09-02,JPM,2022-09-02,107.6284968602804,104.20124816894531,103.72473511215662,106.18062623115148,10666600
LLY_2022-09-02,LLY,2022-09-02,301.592481739431,292.94970703125,291.4233928041695,301.48552551844494,2525400
MA_2022-09-02,MA,2022-09-02,322.91832009129956,315.95391845703125,313.96549436961686,322.66363536626204,1936800
META_2022-09-02,META,2022-09-02,166.76509747752274,159.20790100097656,158.11552540948338,166.2884313798448,22634200
MSFT_2022-09-02,MSFT,2022-09-02,257.8315379852467,249.3780517578125,247.8295467479486,254.87088889880724,22855400
NVDA_2022-09-02,NVDA,2022-09-02,14.149001175520134,13.625815391540527,13.56990161470963,14.078112245537563,743157000
PG_2022-09-02,PG,2022-09-02,129.0163697012535,125.36936950683594,124.81180615107112,128.3491263237328,7077800
TSLA_2022-09-02,TSLA,2022-09-02,282.3500061035156,270.2099914550781,269.0799865722656,281.07000732421875,50890100
UNH_2022-09-02,UNH,2022-09-02,498.4299356470889,485.7854919433594,483.3958637185525,498.2700145944375,1944200
V_2022-09-02,V,2022-09-02,197.1070044939642,192.5122528076172,191.62641177597243,197.06807246613013,4508100
XOM_2022-09-02,XOM,2022-09-02,86.03237531545496,84.96574401855469,84.53909692494122,85.64127649511487,18206800
AAPL_2022-09-06,AAPL,2022-09-06,154.3546082697241,151.8391876220703,151.01381803326322,153.74540904842692,73714800
AMZN_2022-09-06,AMZN,2022-09-06,128.6199951171875,126.11000061035156,124.73999786376953,127.91999816894531,43888600
AVGO_2022-09-06,AVGO,2022-09-06,47.39194665018158,46.846561431884766,46.11029282199298,46.877592761785884,24738000
GOOGL_2022-09-06,GOOGL,2022-09-06,107.21987796172488,106.00902557373047,104.98675079205103,106.49535649820784,25068300
JPM_2022-09-06,JPM,2022-09-06,105.15427207532213,104.22872924804688,102.69838117116177,104.76939537180655,9751900
LLY_2022-09-06,LLY,2022-09-06,304.12985317941116,298.2870178222656,293.82467414596897,294.52465136983034,2322200
MA_2022-09-06,MA,2022-09-06,320.2931550973784,317.4427490234375,313.99485024742614,315.8951209633867,2043400
META_2022-09-06,META,2022-09-06,160.56840502244972,157.44024658203125,156.59615188130363,158.9894380355505,19339800
MSFT_2022-09-06,MSFT,2022-09-06,251.1018587980026,246.64138793945312,245.36557504291272,249.51441895694776,21328200
NVDA_2022-09-06,NVDA,2022-09-06,13.757611180820414,13.444098472595215,13.330275114521564,13.709685355906469,535751000
PG_2022-09-06,PG,2022-09-06,126.08229469041179,123.97087097167969,123.66008772119413,124.19938027365677,8217200
TSLA_2022-09-06,TSLA,2022-09-06,275.989990234375,274.4200134277344,265.739990234375,272.67999267578125,55860000
UNH_2022-09-06,UNH,2022-09-06,496.2285040075675,487.03680419921875,486.3217819216589,489.1536192682812,2711900
V_2022-09-06,V,2022-09-06,194.73175556637221,193.36891174316406,191.18834677214736,192.64854294867766,4547800
XOM_2022-09-06,XOM,2022-09-06,85.85462003761825,84.39689636230469,84.00580423231182,85.47241836873096,19201500
AAPL_2022-09-07,AAPL,2022-09-07,153.9419216691413,153.24429321289062,150.93520749298594,152.1241445003408,87449600
AMZN_2022-09-07,AMZN,2022-09-07,129.82000732421875,129.47999572753906,125.4000015258789,126.12000274658203,47900300
AVGO_2022-09-07,AVGO,2022-09-07,47.90253192650968,47.49819564819336,46.929304741962696,47.28944532391863,20440000
GOOGL_2022-09-07,GOOGL,2022-09-07,109.15525088592688,108.62921905517578,106.09834633659005,106.25714254097879,23167000
JPM_2022-09-07,JPM,2022-09-07,106.40056827578321,106.2081298828125,103.3307057359865,103.66976086061894,10647900
LLY_2022-09-07,LLY,2022-09-07,303.71179072592656,302.9340515136719,296.4009412566453,300.1827404543438,2228100
MA_2022-09-07,MA,2022-09-07,322.4579086939075,321.8897705078125,315.454318675147,317.4427425413393,1998300
META_2022-09-07,META,2022-09-07,159.8434427650851,159.2773895263672,155.72222182065045,156.66562873223995,16831200
MSFT_2022-09-07,MSFT,2022-09-07,252.07573671931658,251.3550567626953,246.61214569878825,248.05352047263693,24126700
NVDA_2022-09-07,NVDA,2022-09-07,13.820624094483655,13.696779251098633,13.329241313594487,13.545968837041476,512657000
PG_2022-09-07,PG,2022-09-07,125.91774439176709,125.84461975097656,124.32732878264531,124.33646413258195,6609400
TSLA_2022-09-07,TSLA,2022-09-07,283.8399963378906,283.70001220703125,272.2699890136719,273.1000061035156,50028900
UNH_2022-09-07,UNH,2022-09-07,492.51235459427966,490.8000793457031,484.2144318153116,486.39711045891613,2504400
V_2022-09-07,V,2022-09-07,195.80254932447644,195.10165405273438,191.9865722082596,193.4370389227584,4098300
XOM_2022-09-07,XOM,2022-09-07,84.07690058763352,83.67691802978516,82.04142595692555,82.83250739369004,16274700
AAPL_2022-09-08,AAPL,2022-09-08,153.63729493578492,151.7703857421875,150.0213671908206,151.9472441951636,84923800
AMZN_2022-09-08,AMZN,2022-09-08,130.27999877929688,129.82000732421875,127.0999984741211,127.72000122070312,43988500
AVGO_2022-09-08,AVGO,2022-09-08,48.213782266449044,48.13761901855469,46.89357865002555,47.260301478251804,22535000
GOOGL_2022-09-08,GOOGL,2022-09-08,108.77810551573627,107.56725311279297,106.35640828203118,107.22980641541218,24238300
JPM_2022-09-08,JPM,2022-09-08,108.85644880575724,108.68233489990234,105.04431628461859,105.6399628649719,11435000
LLY_2022-09-08,LLY,2022-09-08,306.9492000565287,306.7255859375,299.03556847940723,303.2743273452042,2212500
MA_2022-09-08,MA,2022-09-08,323.5255846507343,323.3100891113281,316.8550575847771,317.8835413590605,2114000
META_2022-09-08,META,2022-09-08,161.104625185907,160.93580627441406,156.6457814896264,157.60905392509943,22530800
MSFT_2022-09-08,MSFT,2022-09-08,253.63398041445726,251.77381896972656,248.1411587926692,250.79019548540293,20319900
NVDA_2022-09-08,NVDA,2022-09-08,13.990412045199538,13.972434043884277,13.352214429237836,13.442100625906576,624873000
PG_2022-09-08,PG,2022-09-08,126.58502610278998,126.0091781616211,124.36390829192563,125.23224090598379,7380500
TSLA_2022-09-08,TSLA,2022-09-08,289.5,289.260009765625,279.760009765625,281.29998779296875,53713100
UNH_2022-09-08,UNH,2022-09-08,497.20697594987405,496.2850036621094,488.09997302743903,490.11331335838105,1557500
V_2022-09-08,V,2022-09-08,195.7733365495583,195.3839569091797,191.73346707857573,192.16177874143978,4377600
XOM_2022-09-08,XOM,2022-09-08,84.81463981263099,84.361328125,83.30358729099451,84.13911411996915,18759200
AAPL_2022-09-09,AAPL,2022-09-09,155.07189112050955,154.6297149658203,152.0553417641127,152.76280561990976,68028800
AMZN_2022-09-09,AMZN,2022-09-09,133.69000244140625,133.27000427246094,130.75999450683594,130.91000366210938,49387600
AVGO_2022-09-09,AVGO,2022-09-09,49.45781900524675,49.122127532958984,48.46766457208577,48.46766457208577,23019000
GOOGL_2022-09-09,GOOGL,2022-09-09,110.1576676027876,109.82022094726562,108.20243970996736,108.25206778151146,23197700
JPM_2022-09-09,JPM,2022-09-09,110.01108252523977,109.20466613769531,108.74647755073704,109.17717594110229,9299700
LLY_2022-09-09,LLY,2022-09-09,311.2657180535473,308.8644104003906,306.45337136467424,307.64917433439734,2177000
MA_2022-09-09,MA,2022-09-09,330.1177009355721,328.9716796875,323.3884057380919,323.7704327491608,1815700
META_2022-09-09,META,2022-09-09,168.3639022584355,167.9766082763672,161.88914210452134,162.11754236242328,22086800
MSFT_2022-09-09,MSFT,2022-09-09,258.30876355813575,257.558837890625,253.49767178964203,253.70218346204774,22084700
NVDA_2022-09-09,NVDA,2022-09-09,14.455828158929025,14.368937492370605,14.108265492695345,14.139225757493556,486612000
PG_2022-09-09,PG,2022-09-09,128.9615178141252,127.92866516113281,125.49732262402459,126.09144128329365,6434300
TSLA_2022-09-09,TSLA,2022-09-09,299.8500061035156,299.67999267578125,291.25,291.6700134277344,54338100
UNH_2022-09-09,UNH,2022-09-09,498.14417252553574,494.8504638671875,493.1894393328725,498.14417252553574,2495500
V_2022-09-09,V,2022-09-09,200.92297567643925,199.75482177734375,196.00699406550058,196.70788937573442,4885600
XOM_2022-09-09,XOM,2022-09-09,86.21905580826991,85.77462768554688,84.7257770446631,85.79240182662441,17158000
AAPL_2022-09-12,AAPL,2022-09-12,161.39974706706778,160.58419799804688,156.52612358553827,156.81106723949068,104956000
AMZN_2022-09-12,AMZN,2022-09-12,136.49000549316406,136.4499969482422,134.0,134.10000610351562,53826900
AVGO_2022-09-12,AVGO,2022-09-12,49.95524185237963,49.74837112426758,49.325231670615715,49.53115901196308,18157000
GOOGL_2022-09-12,GOOGL,2022-09-12,110.78295116694179,110.02864837646484,109.10562225338329,110.15767076513058,22966800
JPM_2022-09-12,JPM,2022-09-12,111.38564445406696,110.49675750732422,109.77281872586778,110.53341343198815,8614600
LLY_2022-09-12,LLY,2022-09-12,311.53802055636874,306.4534606933594,306.1229199473212,310.0214078774368,2077400
MA_2022-09-12,MA,2022-09-12,332.52742443861564,331.4891357421875,329.0599156432864,331.1658774372651,2097800
META_2022-09-12,META,2022-09-12,170.20106919787258,167.78793334960938,166.11957960818305,166.2288171457344,23220400
MSFT_2022-09-12,MSFT,2022-09-12,260.4707612784454,259.6916198730469,258.2405117297252,258.84432774315553,18747700
NVDA_2022-09-12,NVDA,2022-09-12,14.528734878407432,14.486787796020508,14.18017310182383,14.350958876155167,484159000
PG_2022-09-12,PG,2022-09-12,129.61046527886256,128.97064208984375,127.15170321589788,127.42591713893437,5818700
TSLA_2022-09-12,TSLA,2022-09-12,305.489990234375,304.4200134277344,300.3999938964844,300.7200012207031,48674600
UNH_2022-09-12,UNH,2022-09-12,504.9297228204222,501.3717346191406,493.1138472254136,495.47324362362133,2792000
V_2022-09-12,V,2022-09-12,201.69201859407806,201.14688110351562,199.5114537779458,201.02032602396272,3812300
XOM_2022-09-12,XOM,2022-09-12,88.16564776643446,86.7612533569336,86.1123853535908,86.79680841835021,16118900
AAPL_2022-09-13,AAPL,2022-09-13,157.7445243311509,151.16119384765625,150.69937671737435,157.1156691952697,122656600
AMZN_2022-09-13,AMZN,2022-09-13,131.39999389648438,126.81999969482422,126.2699966430664,131.00999450683594,72694000
AVGO_2022-09-13,AVGO,2022-09-13,48.73377220372287,47.359031677246094,47.17378710051933,48.3172113398056,35136000
GOOGL_2022-09-13,GOOGL,2022-09-13,107.48785387625672,103.5376968383789,103.30941829244654,106.991603410664,38172900
JPM_2022-09-13,JPM,2022-09-13,108.97557585589206,106.65714263916016,106.09815198318093,108.19665662766957,12904600
LLY_2022-09-13,LLY,2022-09-13,303.6243304931197,297.95648193359375,296.50790021424694,301.38830776172614,2272400
MA_2022-09-13,MA,2022-09-13,325.98415318597915,318.77490234375,317.9324998344004,323.2415099074289,2316900
META_2022-09-13,META,2022-09-13,160.50881712269543,152.06777954101562,151.61096378106527,160.41942991441775,44444100
MSFT_2022-09-13,MSFT,2022-09-13,253.60477266828747,245.41424560546875,245.02467481719648,252.08548374554073,33353300
NVDA_2022-09-13,NVDA,2022-09-13,13.904519639420537,13.11451244354248,13.082553033818995,13.784670424242124,714956000
PG_2022-09-13,PG,2022-09-13,129.27225622213817,126.3016357421875,126.00915113203762,128.6781377049876,6350200
TSLA_2022-09-13,TSLA,2022-09-13,297.3999938964844,292.1300048828125,290.3999938964844,292.8999938964844,68229600
UNH_2022-09-13,UNH,2022-09-13,495.71869125205274,485.0542297363281,483.1761303867073,494.5295461041875,3172500
V_2022-09-13,V,2022-09-13,198.07071761624226,194.37155151367188,193.5927773572547,196.68840054419553,5217900
XOM_2022-09-13,XOM,2022-09-13,86.91234428828275,84.73464965820312,84.36133174129237,85.87238432770269,18229100
AAPL_2022-09-14,AAPL,2022-09-14,154.3644145838136,152.60557556152344,150.93518075875835,152.0946261536245,87965400
AMZN_2022-09-14,AMZN,2022-09-14,128.83999633789062,128.5500030517578,126.33000183105469,127.36000061035156,45316800
AVGO_2022-09-14,AVGO,2022-09-14,48.23822301169275,48.02665328979492,47.27628060501771,47.68625926569916,20605000
GOOGL_2022-09-14,GOOGL,2022-09-14,104.49049976501348,104.21260070800781,102.88265305742887,103.78582499269729,26395100
JPM_2022-09-14,JPM,2022-09-14,107.98589200434151,106.40972900390625,105.2734161777784,106.94122249652341,9345700
LLY_2022-09-14,LLY,2022-09-14,303.1381863513204,300.9993591308594,297.3925470020727,298.6661119523503,2002900
MA_2022-09-14,MA,2022-09-14,321.75265537423064,319.176513671875,316.7277143186959,320.3421445553939,2657900
META_2022-09-14,META,2022-09-14,152.47488297319117,150.41925048828125,148.01603989989965,152.26634823345896,43064200
MSFT_2022-09-14,MSFT,2022-09-14,247.5958184869154,245.63827514648438,243.33985917445312,246.9140880843231,23913000
NVDA_2022-09-14,NVDA,2022-09-14,13.273314216178907,13.111517906188965,12.896787688730967,13.237359163133265,588507000
PG_2022-09-14,PG,2022-09-14,127.65440711376006,126.60325622558594,125.83546851486393,126.74037013992032,6137800
TSLA_2022-09-14,TSLA,2022-09-14,306.0,302.6099853515625,291.6400146484375,292.239990234375,72628700
UNH_2022-09-14,UNH,2022-09-14,486.3943547044572,481.099853515625,477.63627527733513,485.09196311358204,2648100
V_2022-09-14,V,2022-09-14,195.54944720485904,194.1184539794922,192.8042716773777,194.69279415732476,4632800
XOM_2022-09-14,XOM,2022-09-14,87.605656595793,86.8145751953125,85.46351688324152,85.4990719416426,22655700
AAPL_2022-09-15,AAPL,2022-09-15,152.5368165999088,149.71678161621094,148.74403004784534,151.9570788549336,90481100
AMZN_2022-09-15,AMZN,2022-09-15,130.3699951171875,126.27999877929688,125.5,127.37999725341797,52887200
AVGO_2022-09-15,AVGO,2022-09-15,48.102823784733694,47.02898406982422,46.760054241165484,47.85552370100729,36574000
GOOGL_2022-09-15,GOOGL,2022-09-15,104.48057039335076,102.13827514648438,101.5824694722177,103.2498713506553,34188300
JPM_2022-09-15,JPM,2022-09-15,109.3970987546802,108.01337432861328,106.07981803397652,106.40971435855738,10821400
LLY_2022-09-15,LLY,2022-09-15,303.59516030928665,300.8633117675781,297.2467677322098,301.0966276186174,2348100
MA_2022-09-15,MA,2022-09-15,319.26469626001636,310.4685974121094,308.7152784364346,316.9628186775525,2486800
META_2022-09-15,META,2022-09-15,153.13035728599013,148.5126190185547,147.66850915537285,148.76088484267365,34606300
MSFT_2022-09-15,MSFT,2022-09-15,244.83964133633745,238.97674560546875,237.65223458820603,243.25218674358922,31530900
NVDA_2022-09-15,NVDA,2022-09-15,13.21638563613665,12.91276741027832,12.773941987146994,12.998659878355168,523625000
PG_2022-09-15,PG,2022-09-15,126.95064122495172,125.62528991699219,124.89405728074134,126.85009656312845,5320700
TSLA_2022-09-15,TSLA,2022-09-15,309.1199951171875,303.75,300.7200012207031,301.8299865722656,64795500
UNH_2022-09-15,UNH,2022-09-15,498.2856257477955,493.5007629394531,485.2240395433718,487.2625326865505,3058100
V_2022-09-15,V,2022-09-15,194.99458378582716,190.1856689453125,189.36796269857015,192.83349238094905,6099300
XOM_2022-09-15,XOM,2022-09-15,85.81017299044967,84.29022979736328,83.59692308979064,85.5257392955113,21092300
AAPL_2022-09-16,AAPL,2022-09-16,148.71454195841454,148.0758514404297,145.7864220311532,148.57698038414023,162278800
AMZN_2022-09-16,AMZN,2022-09-16,123.87000274658203,123.52999877929688,120.69999694824219,122.77999877929688,115667800
AVGO_2022-09-16,AVGO,2022-09-16,47.36278978762488,47.250892639160156,46.06233292946995,46.801420858798814,59012000
GOOGL_2022-09-16,GOOGL,2022-09-16,102.35661806239246,102.02909851074219,100.18304617737745,101.30456950094974,42797200
JPM_2022-09-16,JPM,2022-09-16,107.58268439329363,107.28944396972656,105.72243980084595,107.57351866372503,14844100
LLY_2022-09-16,LLY,2022-09-16,303.284066621577,300.2994689941406,298.2092389470404,299.4050420760981,4380200
MA_2022-09-16,MA,2022-09-16,309.16587690299593,308.6761169433594,302.7793878980866,306.44281272311963,3650900
META_2022-09-16,META,2022-09-16,147.54929971688694,145.27517700195312,143.28905103750927,147.0229775485444,40122800
MSFT_2022-09-16,MSFT,2022-09-16,238.89885416750874,238.3534698486328,235.7433972160875,237.88598483764645,39791800
NVDA_2022-09-16,NVDA,2022-09-16,13.19541317970104,13.18143081665039,12.601159892617277,12.726002964127822,670751000
PG_2022-09-16,PG,2022-09-16,127.1060143262584,126.39306640625,125.3236445262374,125.62527848425653,9321500
TSLA_2022-09-16,TSLA,2022-09-16,303.7099914550781,303.3500061035156,295.6000061035156,299.6099853515625,87087800
UNH_2022-09-16,UNH,2022-09-16,493.4159784257877,491.71722412109375,487.9988121774191,489.3578271416673,3981700
V_2022-09-16,V,2022-09-16,188.67678339852282,188.1705780029297,183.22537952536138,185.17230735807897,9398200
XOM_2022-09-16,XOM,2022-09-16,84.74354191610885,82.85028076171875,81.7747656361459,84.50355373992079,37874700
AAPL_2022-09-19,AAPL,2022-09-19,151.8686478234834,151.7900390625,146.50373107588743,146.71006595451675,81474200
AMZN_2022-09-19,AMZN,2022-09-19,124.70999908447266,124.66000366210938,121.80000305175781,122.16000366210938,47279700
AVGO_2022-09-19,AVGO,2022-09-19,47.33457896826089,47.18882751464844,46.491115919586335,46.491115919586335,17948000
GOOGL_2022-09-19,GOOGL,2022-09-19,102.55512573336215,102.29707336425781,100.78847524094766,100.98697240353168,23036800
JPM_2022-09-19,JPM,2022-09-19,108.80145606582131,108.27912139892578,105.85072068772985,106.29974350875173,8201300
LLY_2022-09-19,LLY,2022-09-19,297.99535618083763,296.6051330566406,289.37204465464976,297.956489983119,2515300
MA_2022-09-19,MA,2022-09-19,308.98950291122793,307.59857177734375,303.8959884880033,305.5611839435954,2369700
META_2022-09-19,META,2022-09-19,147.54932277133344,146.9932098388672,144.09346729604968,144.23249552916624,22169500
MSFT_2022-09-19,MSFT,2022-09-19,238.74297626097857,238.13916015625,234.5649320094446,236.14265272727343,26826900
NVDA_2022-09-19,NVDA,2022-09-19,13.44609580364354,13.36519718170166,12.993664533666465,12.995661877637879,569685000
PG_2022-09-19,PG,2022-09-19,126.55760460755064,126.12800598144531,125.43332874071243,126.31994599483605,6056000
TSLA_2022-09-19,TSLA,2022-09-19,309.8399963378906,309.07000732421875,297.79998779296875,300.0899963378906,60231200
UNH_2022-09-19,UNH,2022-09-19,494.52959187991667,494.1048889160156,484.11990507341454,489.4238823164694,2130800
V_2022-09-19,V,2022-09-19,188.84229134906877,188.00511169433594,185.64933053889754,186.50596877931375,8133600
XOM_2022-09-19,XOM,2022-09-19,83.09915396760555,82.84138488769531,80.88590420197922,80.894794661682,15342100
AAPL_2022-09-20,AAPL,2022-09-20,155.3273682721185,154.16790771484375,150.41443284470995,150.7288529156578,107689800
AMZN_2022-09-20,AMZN,2022-09-20,124.4000015258789,122.19000244140625,121.13999938964844,123.3499984741211,47698400
AVGO_2022-09-20,AVGO,2022-09-20,46.90580538427254,46.363243103027344,46.049177750040684,46.63969493676441,17132000
GOOGL_2022-09-20,GOOGL,2022-09-20,101.60231008301746,100.38153076171875,99.76617753694164,101.31448394104979,26517100
JPM_2022-09-20,JPM,2022-09-20,107.84844423231313,106.14398193359375,105.0534907340357,107.59185971274742,9619000
LLY_2022-09-20,LLY,2022-09-20,295.37046394355934,293.3385925292969,290.62617695937473,295.37046394355934,1816800
MA_2022-09-20,MA,2022-09-20,307.9316342509326,306.8541564941406,303.1026088188695,304.7873840678791,2769600
META_2022-09-20,META,2022-09-20,147.80750737262215,145.0765838623047,144.2126238188906,144.76873672743025,23217400
MSFT_2022-09-20,MSFT,2022-09-20,237.15552077631924,236.12318420410156,233.38651445985508,235.7531105348159,26660300
NVDA_2022-09-20,NVDA,2022-09-20,13.46606997721802,13.159455299377441,13.040605238954448,13.198406839856672,524818000
PG_2022-09-20,PG,2022-09-20,126.10971334499392,125.68011474609375,124.79349754811689,125.59785474556413,5589800
TSLA_2022-09-20,TSLA,2022-09-20,313.3299865722656,308.7300109863281,305.5799865722656,306.9100036621094,61642800
UNH_2022-09-20,UNH,2022-09-20,495.1618272142131,493.3970031738281,485.8563808917367,494.75601791319764,2421700
V_2022-09-20,V,2022-09-20,187.907753198184,186.97323608398438,185.2404565125542,186.0289748233799,5292500
XOM_2022-09-20,XOM,2022-09-20,82.60140064312019,82.16586303710938,81.45477541871963,82.4236321292398,14712500
AAPL_2022-09-21,AAPL,2022-09-21,155.97584907691603,151.0432586669922,150.92535303740462,154.60021842835445,101696800
AMZN_2022-09-21,AMZN,2022-09-21,123.76000213623047,118.54000091552734,118.44999694824219,122.48999786376953,58498900
AVGO_2022-09-21,AVGO,2022-09-21,47.39867903153913,45.71657180786133,45.68148593393209,46.55572825053777,20669000
GOOGL_2022-09-21,GOOGL,2022-09-21,102.10849380682069,98.53549194335938,98.52556481376558,100.90756858013354,31487300
JPM_2022-09-21,JPM,2022-09-21,106.84957007986944,103.08325958251953,103.0191134642042,106.79458969028559,12606300
LLY_2022-09-21,LLY,2022-09-21,296.0606977499583,288.2345886230469,288.079034831839,292.6288719664743,2241200
MA_2022-09-21,MA,2022-09-21,308.5291095857611,298.26373291015625,297.98946860433233,308.0393497616065,2366300
META_2022-09-21,META,2022-09-21,148.56226381232418,141.13414001464844,141.01497727715852,145.37452420798962,38338600
